country,gdp1800,gdp1801,gdp1802,gdp1803,gdp1804,gdp1805,gdp1806,gdp1807,gdp1808,gdp1809,gdp1810,gdp1811,gdp1812,gdp1813,gdp1814,gdp1815,gdp1816,gdp1817,gdp1818,gdp1819,gdp1820,gdp1821,gdp1822,gdp1823,gdp1824,gdp1825,gdp1826,gdp1827,gdp1828,gdp1829,gdp1830,gdp1831,gdp1832,gdp1833,gdp1834,gdp1835,gdp1836,gdp1837,gdp1838,gdp1839,gdp1840,gdp1841,gdp1842,gdp1843,gdp1844,gdp1845,gdp1846,gdp1847,gdp1848,gdp1849,gdp1850,gdp1851,gdp1852,gdp1853,gdp1854,gdp1855,gdp1856,gdp1857,gdp1858,gdp1859,gdp1860,gdp1861,gdp1862,gdp1863,gdp1864,gdp1865,gdp1866,gdp1867,gdp1868,gdp1869,gdp1870,gdp1871,gdp1872,gdp1873,gdp1874,gdp1875,gdp1876,gdp1877,gdp1878,gdp1879,gdp1880,gdp1881,gdp1882,gdp1883,gdp1884,gdp1885,gdp1886,gdp1887,gdp1888,gdp1889,gdp1890,gdp1891,gdp1892,gdp1893,gdp1894,gdp1895,gdp1896,gdp1897,gdp1898,gdp1899,gdp1900,gdp1901,gdp1902,gdp1903,gdp1904,gdp1905,gdp1906,gdp1907,gdp1908,gdp1909,gdp1910,gdp1911,gdp1912,gdp1913,gdp1914,gdp1915,gdp1916,gdp1917,gdp1918,gdp1919,gdp1920,gdp1921,gdp1922,gdp1923,gdp1924,gdp1925,gdp1926,gdp1927,gdp1928,gdp1929,gdp1930,gdp1931,gdp1932,gdp1933,gdp1934,gdp1935,gdp1936,gdp1937,gdp1938,gdp1939,gdp1940,gdp1941,gdp1942,gdp1943,gdp1944,gdp1945,gdp1946,gdp1947,gdp1948,gdp1949,gdp1950,gdp1951,gdp1952,gdp1953,gdp1954,gdp1955,gdp1956,gdp1957,gdp1958,gdp1959,gdp1960,gdp1961,gdp1962,gdp1963,gdp1964,gdp1965,gdp1966,gdp1967,gdp1968,gdp1969,gdp1970,gdp1971,gdp1972,gdp1973,gdp1974,gdp1975,gdp1976,gdp1977,gdp1978,gdp1979,gdp1980,gdp1981,gdp1982,gdp1983,gdp1984,gdp1985,gdp1986,gdp1987,gdp1988,gdp1989,gdp1990,gdp1991,gdp1992,gdp1993,gdp1994,gdp1995,gdp1996,gdp1997,gdp1998,gdp1999,gdp2000,gdp2001,gdp2002,gdp2003,gdp2004,gdp2005,gdp2006,gdp2007,gdp2008,gdp2009,gdp2010,gdp2011,gdp2012,gdp2013
Switzerland,2328.93,2332.87,2336.82,2340.77,2344.73,2348.7,2352.67,2356.65,2360.64,2364.63,2368.63,2372.64,2376.65,2380.67,2384.7,2388.73,2392.77,2396.82,2400.88,2404.94,2409.01,2434.15,2459.55,2485.21,2511.15,2537.35,2563.83,2590.58,2617.61,2644.93,2672.53,2700.42,2728.6,2757.07,2785.84,2814.91,2844.28,2873.96,2903.95,2934.26,2964.88,2995.82,3027.08,3058.67,3090.58,3122.83,3155.42,3188.35,3221.62,3255.24,3289.2,3346.53,3548.04,3416.45,3017.46,3504.78,3479.79,3756.09,4713.24,4455.95,3855.32,4107.1,4396.16,4370.31,4114.8,4441.09,4376.2,3826.31,4492.96,4886.92,4645.23,4917.7,4657.28,4756.63,5296.16,5846.01,5675.47,5089.12,5152.07,5105.1,5413.66,5482.37,5302.67,5295.45,5871.95,6309.01,6532.2,6478.04,6606.86,6588.91,7030.88,6600.43,7086.63,7279.36,7025.93,7707.45,7814.01,8121.21,8170.08,8474.3,8470.36,8275.13,8359.36,8092.84,8416.08,8647.14,9293.71,9264.87,9012.02,9368.59,9571.21,9673.87,9663.9,9426.68,9354.5,9480.33,9450.48,8406.09,8393.55,8971.16,9533.43,9299.24,10205,10770.6,11135,11905.6,12431.8,13019.3,13636.4,13992.1,13802,13132.5,12618.1,13184.3,13153.4,13053.3,13056.3,13637.5,14119.8,14055.5,14135.5,13948.2,13495.7,13262.2,13454.8,17130.8,18077.8,19999.8,20144.1,19350.6,20029.3,21400.3,21280.9,21745.4,22732.7,24014,25278.4,25867,24964,26231,27527.3,28945.9,29509,30297.9,31359.2,32050.6,32544.9,33170.5,33973.5,35425.6,37354.2,38409.2,39278.4,40226.8,40692.7,38062.2,37943.5,38971.1,39030.5,39888,41498.7,41890,41015.4,41014.2,42070.4,43282.8,43724.5,43736.5,44732.9,46263.5,47483.1,46518.3,46032.7,45518.7,45640,45540.5,45625.7,46413.7,47719.6,48167.6,49665.7,49929.2,49801.5,49371.6,50354.9,51302.2,52912.9,54581.9,55146.3,52744.5,53757.6,54214.9,54198.3,54932.8
Syria,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1074.21,1075.43,1076.64,1077.85,1079.07,1080.28,1081.49,1082.7,1083.92,1085.13,1086.34,1087.56,1088.77,1089.98,1091.2,1092.41,1093.62,1094.84,1096.05,1097.26,1098.47,1099.69,1100.9,1102.11,1103.33,1104.54,1105.75,1106.97,1108.18,1109.39,1110.61,1111.82,1113.03,1114.24,1115.46,1116.67,1117.88,1119.1,1120.31,1121.52,1122.74,1123.95,1125.16,1126.38,1127.59,1128.8,1130.01,1131.23,1132.44,1133.65,1146.24,1158.82,1171.4,1183.99,1196.57,1209.15,1221.73,1234.32,1246.9,1259.48,1272.07,1284.65,1297.23,1309.81,1322.4,1334.98,1347.56,1360.15,1372.73,1385.31,1397.89,1410.48,1423.06,1435.64,1448.22,1460.81,1473.39,1485.97,1498.56,1511.14,1523.72,1536.3,1548.89,1561.47,1574.05,1586.64,1599.22,1611.8,1624.38,1636.97,1649.55,1662.13,1674.72,1631.04,1587.36,1543.68,1500,1531,1562,1593,1624,1655,1660.71,1666.43,1672.14,1677.86,1683.57,1689.29,1695,1665.71,1636.43,1607.14,1577.86,1548.57,1519.29,1490,1512.4,1534.79,1557.19,1579.58,1601.98,1624.37,1646.77,1669.17,1691.56,1713.96,1736.35,1758.75,1781.14,1803.54,1695.43,2086.46,2309.49,2585.68,2275.87,2626.81,2715.83,2276.02,2293.27,2264.04,2226.88,2955.05,2597.66,2916.79,2831.46,2522.59,2599.6,2618.04,3031.61,2601.06,2763.12,3338.63,2951.01,3541.08,4092.86,4393.62,4197.82,4416.95,4427.82,4793.28,5070.73,5000.44,4898.03,4540.46,4660.66,4290.15,4237.93,4656.61,3750.38,3808.52,3990.9,4399.11,4497.69,4692.72,4894.23,5246.39,5384.75,5620.04,5290.67,5187.93,5232.11,5474.27,5340.63,5546.07,5738.02,5888.48,6093.62,6245.85,6496.55,6602.51,6358.28,6431.53,5464.24
Taiwan,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.831,975.834,975.838,975.842,975.846,975.849,975.853,975.857,975.861,975.865,975.868,975.872,975.876,975.88,975.883,975.887,975.891,975.895,975.899,975.902,975.906,975.91,975.914,975.918,975.921,975.925,975.929,975.933,975.936,975.94,975.944,975.948,975.952,975.955,975.959,975.963,975.967,975.97,975.974,975.978,975.982,975.986,975.989,975.993,975.997,976.001,976.005,976.008,976.012,976.016,976.02,979.667,983.314,986.962,990.609,994.256,997.904,1001.55,1005.2,1008.85,1012.49,1016.14,1019.79,1023.43,1027.08,1030.73,1034.38,1038.02,1041.67,1045.32,1048.97,1052.61,1056.26,1059.91,1063.56,1067.2,1070.85,1074.5,1078.14,1081.79,1085.44,1089.09,1088.97,1291.01,1229,994.397,1048.13,1160.21,1197.1,1336.04,1358.84,1270.34,1194.79,1298.66,1252.37,1303.78,1405.37,1576.01,1505.52,1547.22,1526.77,1575.07,1744.24,1776.06,1906.44,1978.05,1973.09,1936.9,1951.25,2010.56,2040.2,2015.52,2085.45,1976.41,2030.75,2190.82,2267.29,2238.5,2329.32,2237.01,2032.25,1903.02,1945.52,1764.05,1504.92,822.679,889.927,1024.75,1270.4,1414.12,1684.63,1750.43,1901.57,2010.76,2129.33,2216.5,2216.54,2309.83,2381.49,2464.18,2586.38,2671.8,2827.51,3117.37,3431.48,3597.17,3864.83,4177.36,4494.81,4807.49,5182.66,5798.81,6575.07,7188.3,6797.66,7111.06,8224.18,8988.15,9965.69,10439.8,10697.8,11226.6,11566.4,12565.8,13670.7,14037.5,16125.6,17595.3,17932.6,19439,20432.5,21995.6,23207.5,24595.2,26090.6,27307,28866.4,30612.5,31878.7,32852.3,34204.7,32911.7,34259.1,34839.9,36032.2,36824.6,37661,38760.9,36526.3,36491,39084.9,39059.1,39482.4,40214.3
Tajikistan,585.593,585.726,585.859,585.991,586.124,586.257,586.39,586.522,586.655,586.788,586.921,587.054,587.187,587.32,587.453,587.586,587.719,587.852,587.985,588.118,588.252,591.494,594.754,598.033,601.329,604.644,607.977,611.328,614.698,618.086,621.493,624.918,628.363,631.827,635.309,638.811,642.332,645.873,649.433,653.013,656.612,660.232,663.871,667.53,671.21,674.909,678.63,682.37,686.132,689.914,693.716,697.54,701.385,705.251,709.139,713.047,716.978,720.93,724.904,728.899,732.917,736.957,741.019,745.104,749.211,753.341,757.493,761.668,765.867,770.088,774.333,778.601,782.893,787.208,791.548,795.911,800.298,804.709,809.145,813.605,818.089,822.599,827.133,831.692,836.277,840.886,807.752,943.732,907.095,842.772,838.62,767.531,839.559,950.648,1079.98,998.567,1098.91,1079.63,1107.45,1174.2,1148.03,1175.72,1276.56,1187.52,1312.17,1160.48,1108.22,1064.03,1161.06,1204.47,1284.17,1185.47,1279.81,1343.38,1281.78,1318.11,1170.94,1027.31,628.383,541.306,543.054,496.664,576.055,662.96,839.211,1047.89,1175.59,1223.63,1285.72,1299.61,1357.18,1368.35,1346.14,1395.63,1522.47,1739.34,1856.13,2008.49,2001.2,2080.56,1992.29,1953.31,1915.09,1877.62,1840.88,1804.86,1769.54,1964.52,2217.69,2420.21,2619.37,2584.44,2702.71,2770.34,2854.04,3041.45,3271.54,3277.55,3459.24,3357.58,3607.43,3746.87,3785.62,3643.88,4058.72,4236.8,4392.29,4537.91,4756.38,4777.77,5097.53,5181.87,5159.6,5540.3,5500.21,5321.73,5376.55,5312.05,5257.51,5053.68,4888.13,4765.18,4715.99,4699.82,4592.66,4473.02,4495.9,4397.77,4339.37,4268.2,4030.11,3587.59,2376.91,1960.85,1519.52,1309.88,1072.93,1071.97,1107.84,1126.4,1194.88,1289.15,1382.02,1491,1614.32,1685.84,1767.19,1864.85,1969.11,2003.54,2109.5,2212.06,2329.04,2450.01
Tanzania,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,591.623,593.123,594.628,596.136,597.648,599.164,600.684,602.208,603.735,605.266,606.802,608.341,609.884,611.431,612.982,614.537,616.096,617.658,619.225,620.796,622.37,623.949,625.532,627.118,628.709,630.304,631.903,633.505,635.112,636.723,638.338,639.958,641.581,643.208,644.84,646.475,648.115,649.759,651.407,653.06,654.716,656.377,658.042,659.711,661.384,663.062,664.744,666.43,668.12,669.815,671.514,673.217,674.925,676.637,678.353,680.074,681.799,683.528,685.262,687,688.743,690.49,692.241,693.997,695.758,697.523,699.292,701.066,702.844,704.627,706.414,708.206,710.002,711.803,713.609,715.419,717.233,719.053,720.877,722.705,724.538,726.376,728.219,730.066,731.918,733.774,735.635,737.501,739.372,741.247,743.128,745.013,746.902,748.797,750.696,752.6,754.509,756.423,758.342,760.266,762.194,764.127,766.066,768.009,769.957,771.91,773.868,775.831,777.799,779.772,781.749,783.732,785.72,787.713,789.711,791.715,793.723,795.736,797.754,799.778,801.807,803.84,805.879,807.924,809.973,812.027,814.087,816.152,818.222,820.298,822.378,904.346,900.863,847.692,893.936,892.559,880.336,878.092,862.178,880.19,891.087,856.229,907.592,936.947,959.426,964.775,1056.34,1066.25,1088.24,1075.11,1103.11,1114.71,1151.44,1150.02,1140.63,1165.05,1212.42,1209.9,1208.41,1187.74,1163.17,1116.93,1098.96,1062.26,1057.06,1024.12,1026.67,1045.64,1056.81,1061.53,1069.51,1061.74,1037.92,1016.43,994.198,998.122,1022.74,992.044,1003.27,1013.31,1038.62,1078.03,1130.18,1168.87,1222.45,1279.67,1328.51,1383.8,1444.52,1487.28,1545.29,1595.92,1666.74,1730.88
Thailand,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,797.288,798.317,799.348,800.379,801.413,802.447,803.483,804.52,805.559,806.598,807.64,808.682,809.726,810.771,811.818,812.866,813.915,814.966,816.018,817.071,818.126,819.182,820.239,821.298,822.358,823.42,824.483,825.547,826.613,827.68,828.748,829.818,830.889,831.961,833.035,834.111,835.187,836.265,837.345,838.426,839.508,840.592,841.677,842.763,843.851,844.94,846.031,847.123,848.217,849.312,850.408,861.287,872.306,883.465,894.767,906.214,917.807,929.549,941.441,953.484,965.682,978.036,990.548,1003.22,1016.05,1029.05,1042.22,1055.55,1069.05,1082.73,1096.58,1099.91,1103.26,1106.61,1109.97,1113.34,1116.72,1120.11,1123.52,1126.93,1130.35,1133.79,1137.23,1140.69,1144.15,1147.63,1151.11,1154.61,1158.12,1161.64,1165.17,1168.7,1172.26,1175.82,1171.59,1167.37,1163.17,1158.99,1154.82,1150.66,1146.52,1142.4,1138.29,1134.19,1130.11,1126.04,1121.99,1117.96,1113.93,1109.93,1114.95,1120,1125.08,1130.17,1135.29,1140.43,1145.6,1150.79,1156,1154.9,1153.8,1152.7,1151.61,1150.51,1149.42,1148.32,1147.23,1146.14,1145.05,1143.96,1142.87,1187.38,1215.7,1308.21,1256.71,1321.87,1300.44,1273.1,1278.12,1387.75,1508.2,1538.47,1607.79,1685.55,1746.57,1829.42,1975.39,2078.25,2184.11,2288.49,2369.91,2412.44,2445.46,2620.77,2671.67,2739.81,2925.36,3146.31,3387.34,3491.43,3572.84,3711.99,3839.34,3983.01,4142.15,4266.42,4434.49,4784.94,5342.71,5910.09,6480.68,6943.06,7406.69,7925.05,8530.1,9199.81,9627.53,9389.12,8316.33,8608.6,8949.19,9074,9486.27,10063.5,10620.2,11019.6,11505.2,12045.4,12276.1,11964.6,12827.8,12798,13566.8,13887.4
Timor-Leste,548.413,549.59,550.768,551.945,553.122,554.3,555.477,556.655,557.832,559.01,560.187,561.364,562.542,563.719,564.897,566.074,567.252,568.429,569.606,570.784,571.961,573.139,574.316,575.494,576.671,577.849,579.026,580.203,581.381,582.558,583.736,584.913,586.091,587.268,588.445,589.623,590.8,591.978,593.155,594.333,595.51,596.687,597.865,599.042,600.22,601.397,602.575,603.752,604.93,606.107,607.284,608.462,609.639,610.817,611.994,613.172,614.349,615.526,616.704,617.881,619.059,620.236,621.414,622.591,623.768,624.946,626.123,627.301,628.478,629.656,630.833,632.011,633.188,634.365,635.543,636.72,637.898,639.075,640.253,641.43,642.607,643.785,644.962,646.14,647.317,648.495,649.672,650.849,652.027,653.204,654.382,655.559,656.737,657.914,659.091,660.269,661.446,662.624,663.801,664.979,666.156,667.334,668.511,669.688,670.866,672.043,673.221,674.398,675.576,676.753,677.93,679.108,680.285,681.463,682.64,683.818,684.995,686.172,687.35,688.527,689.705,690.882,692.06,693.237,694.415,695.592,696.769,697.947,699.124,700.302,701.479,702.657,703.834,705.011,706.189,707.366,708.544,709.721,710.899,712.076,713.253,714.431,715.608,716.786,717.963,719.141,720.318,721.496,722.673,723.85,725.028,726.205,727.383,728.56,729.738,730.915,732.092,733.27,734.447,735.625,736.802,737.98,739.157,740.334,741.512,742.689,743.867,745.044,746.222,747.399,748.576,749.754,750.931,752.109,773.954,795.799,817.645,839.49,861.335,883.181,905.026,926.871,948.716,970.562,992.407,1014.25,1036.1,1057.94,1079.79,1101.63,1123.48,1204.05,1282.84,1366.87,1465.93,1586.42,1765.15,1869.21,1866.02,1215.51,1372.87,1564.69,1414.44,1333.26,1291.87,1353.77,1270.32,1375.06,1529.67,1674.97,1781.91,1939.61,2058.74,2168.36
Togo,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,718.354,721.722,725.106,728.506,731.922,735.354,738.803,742.267,745.747,749.244,752.758,756.287,759.834,763.397,766.976,770.573,774.186,777.816,781.463,785.128,788.809,792.508,796.224,799.958,803.709,807.478,811.264,815.068,818.89,822.73,826.588,830.464,834.358,838.27,842.201,846.15,850.118,854.104,858.109,862.133,866.175,870.237,874.317,878.417,882.536,886.674,890.832,895.009,899.206,903.423,907.659,911.915,916.191,920.487,924.803,929.14,933.497,937.874,942.272,946.69,951.129,955.589,960.07,964.572,969.095,973.639,978.204,982.791,987.4,992.03,996.682,1001.36,1006.05,1010.77,1015.51,1020.27,1025.05,1029.86,1034.69,1039.54,1044.42,1049.31,1054.23,1059.18,1064.14,1069.13,1074.15,1079.18,1084.24,1089.33,1094.44,1099.57,1104.72,1109.9,1110.07,1110.23,1110.39,1110.56,1110.72,1110.89,1111.05,1111.21,1111.38,1111.54,1111.7,1111.87,1112.03,1112.2,1112.36,1112.52,1112.69,1112.85,1113.02,1113.18,1113.34,1113.51,1113.67,1113.84,1114,1114.17,1114.33,1114.49,1114.66,1114.82,1114.99,1115.15,1115.32,1115.48,1115.65,1115.81,1115.97,1134.92,1153.21,1170.8,1188.66,1206.69,1224.77,1241.86,1257.93,1274.9,1356.4,1414.57,1431.82,1465.21,1634.88,1811.18,1927.48,1981.81,2027.79,2188.51,2090.76,2188.48,2212.59,2074.69,2113.03,2052.23,1995.27,2055.82,2212.52,2290.12,2131.91,1940.38,1803.4,1647.09,1637.72,1655.3,1647.55,1612.44,1625.69,1627.33,1556.02,1493.7,1387.24,1166.44,1361.34,1376.2,1440.19,1317.48,1251.26,1251.6,1194.19,1168.98,1188.63,1216.82,1211.6,1191.02,1208.71,1205.88,1204.11,1219.97,1241.17,1273.29,1313.93,1352.24
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,697.391,699.656,701.928,704.207,706.494,708.788,711.09,713.399,715.716,718.04,720.372,722.712,725.059,727.413,729.775,732.145,734.523,736.908,739.301,741.702,744.111,746.527,748.951,751.384,753.824,756.272,758.728,761.192,763.664,766.143,768.631,771.128,773.632,776.144,778.665,781.193,783.73,786.275,788.829,791.39,793.96,796.539,799.125,801.72,804.324,806.936,809.556,812.185,814.823,817.469,820.124,822.787,825.459,828.14,830.829,833.527,836.234,838.949,841.674,844.407,847.149,849.9,852.66,855.429,858.207,860.994,863.79,866.596,869.41,872.233,875.066,877.907,880.758,883.618,886.488,889.367,892.255,895.153,898.059,900.976,903.902,906.837,909.782,912.736,915.701,918.674,921.658,924.651,927.653,930.666,933.688,936.72,939.762,942.814,954.367,966.061,977.899,989.882,1002.01,1014.29,1026.72,1039.3,1052.03,1064.93,1077.97,1091.18,1104.55,1118.09,1131.79,1145.66,1159.7,1173.91,1188.29,1202.85,1217.59,1232.51,1247.61,1262.9,1278.38,1294.04,1309.9,1325.95,1342.2,1358.64,1375.29,1392.14,1409.2,1426.47,1443.95,1461.64,1479.55,1497.68,1516.03,1534.61,1553.42,1572.45,1591.72,1611.22,1630.97,1650.95,1671.18,1691.66,1712.39,1733.37,1754.61,1776.11,1797.87,1819.9,1842.2,1864.78,1887.63,1910.76,1934.17,1957.87,2042.6,2112.21,2127.03,2210.18,2224.4,2243.7,2589.23,2962.67,3433.17,3680.15,3787.32,4064.1,4156.59,4270.1,4165.34,4152.22,4038.92,4268.94,4251,4381.59,4573.18,4689.99,4741.84,4630.03,4741.18,4928.41,5103.48,5249.42,5310.23,5461.2,5505.17,5363.27,5100.37,4958.2,4963.45,4989.55,5049.82,5102.89,5124.08,5161.84
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1294.88,1301.72,1308.6,1315.52,1322.47,1329.46,1336.49,1343.55,1350.66,1357.8,1364.97,1372.19,1379.44,1386.73,1394.06,1401.43,1408.84,1416.29,1423.77,1431.3,1438.86,1446.47,1454.11,1461.8,1469.53,1477.29,1485.1,1492.95,1500.84,1508.78,1516.75,1524.77,1532.83,1540.93,1549.08,1557.27,1565.5,1573.77,1582.09,1590.45,1598.86,1607.31,1615.81,1624.35,1632.93,1641.57,1650.24,1658.97,1667.73,1676.55,1685.41,1694.32,1703.28,1712.28,1721.33,1730.43,1739.58,1748.77,1758.01,1767.31,1776.65,1786.04,1795.48,1804.97,1814.51,1824.1,1833.74,1843.44,1853.18,1862.98,1872.82,1882.72,1892.68,1902.68,1912.74,1922.85,1933.01,1943.23,1953.5,1963.83,1974.21,1984.64,1995.13,2005.68,2016.28,2026.94,2037.65,2048.42,2059.25,2070.13,2081.08,2092.08,2103.14,2114.25,2160.58,2207.92,2256.29,2305.73,2356.25,2407.88,2460.63,2514.55,2569.64,2625.95,2683.48,2742.28,2802.36,2863.76,2926.51,2990.63,3056.16,3123.12,3191.55,3261.48,3332.94,3405.97,3480.59,3556.85,3634.79,3714.43,3795.81,3878.98,3963.97,4050.82,4139.58,4230.28,4322.97,4417.69,4514.48,4613.4,4714.48,4996.64,5056.46,5073.71,5022.35,5538.26,6491.09,6857.96,7196.95,7368.82,8021.13,8175.31,8358.42,8620.95,8726.43,9020.82,9283.03,9401.8,9859.5,10133,10578.5,10614,11071.3,11144.6,11616.6,11699.8,12636.1,13212.1,14523.7,14948.2,15886.3,16416,15252.5,13849,14463.4,13681.7,13075.9,12357.5,11807.2,11692.2,11897.5,12374.3,12328.1,12276.5,12888,13499.1,14132.1,14705.7,15503.9,16645,17556.2,18432.6,19168,21793.6,23379.3,25676.4,28990.5,30246.5,31143,29741.1,29631.8,28743.4,29006.4,29330.7
Tunisia,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,945,950.492,955.984,961.476,966.968,972.459,977.951,983.443,988.935,994.427,999.919,1005.41,1010.9,1016.39,1021.89,1027.38,1032.87,1038.36,1043.85,1049.35,1054.84,1060.33,1065.82,1071.31,1076.81,1082.3,1087.79,1093.28,1098.77,1104.26,1109.76,1115.25,1120.74,1126.23,1131.72,1137.22,1142.71,1148.2,1153.69,1159.18,1164.68,1170.17,1175.66,1181.15,1186.64,1192.13,1197.63,1203.12,1208.61,1214.1,1219.59,1225.09,1230.58,1236.07,1241.56,1247.05,1252.55,1258.04,1263.53,1269.02,1274.51,1280,1285.5,1290.99,1296.48,1301.97,1307.46,1312.96,1318.45,1323.94,1329.43,1334.92,1340.42,1345.91,1351.4,1356.89,1362.38,1367.87,1373.37,1378.86,1384.35,1389.84,1395.33,1400.83,1406.32,1411.81,1417.3,1422.79,1428.29,1433.78,1439.27,1444.76,1450.25,1455.74,1466.07,1476.4,1486.72,1497.05,1507.37,1517.7,1528.02,1538.35,1548.68,1559,1569.33,1579.65,1589.98,1600.3,1610.63,1620.96,1631.28,1641.61,1651.93,1662.26,1672.58,1682.91,1693.24,1703.56,1713.89,1724.21,1734.54,1744.86,1755.19,1765.52,1775.84,1786.17,1796.49,1806.82,1817.14,1827.47,1837.8,1823.91,2011.26,2050.49,2059.28,1919.34,2017.14,1910.94,2129.21,2006.6,2213.76,2367.22,2273.99,2565.19,2619.77,2725.3,2727.39,2646.61,2860.71,2901.86,3012.23,3268.3,3770.97,3661.87,3863.39,4033.17,4236.25,4274.43,4452.69,4635.55,4853.57,4995.42,4876.18,5011.03,5058.11,5213.39,5008.55,5218.84,5112.13,5197.31,5502.08,5604.34,5919.61,5932.2,6011.04,6054.8,6393.41,6649.32,6879.09,7201.01,7455.33,7680.41,7725.79,8093.5,8468.31,8707.05,9109.35,9584.58,9937.7,10187.1,10408.9,10235,10501.5,10646.6
Turkey,1309.74,1311.72,1313.7,1315.68,1317.66,1319.64,1321.61,1323.59,1325.57,1327.55,1329.53,1331.51,1333.48,1335.46,1337.44,1339.42,1341.4,1343.38,1345.35,1347.33,1349.31,1357.25,1365.18,1373.12,1381.06,1389,1396.93,1404.87,1412.81,1420.74,1428.68,1436.62,1444.56,1452.49,1460.43,1468.37,1476.3,1484.24,1492.18,1500.12,1508.05,1515.99,1523.93,1531.86,1539.8,1547.74,1555.68,1563.61,1571.55,1579.49,1587.42,1595.36,1603.3,1611.24,1619.17,1627.11,1635.05,1642.98,1650.92,1658.86,1666.8,1674.73,1682.67,1690.61,1698.54,1706.48,1714.42,1722.36,1730.29,1738.23,1746.17,1758.08,1770,1754.29,1738.57,1722.86,1707.14,1691.43,1675.71,1660,1676.32,1750.88,1825.44,1900,1916.14,1932.27,1948.41,1964.55,1980.68,1996.82,2012.96,2029.09,2045.23,2061.36,2077.5,2093.64,2109.77,2125.91,2142.05,2158.18,2174.32,2190.46,2206.59,2222.73,2238.87,2255,2271.14,2287.27,2303.41,2319.55,2335.68,2351.82,2367.96,2384.09,2285.65,2187.2,2088.75,1990.31,1891.86,1793.41,1694.97,1596.52,1498.07,1399.63,1663.06,1839.63,2121.57,1915.25,2089.28,2384.74,2455.37,2559.85,2367.62,2636.88,2655.57,2667.19,3120.64,3168.81,3388.72,3565.35,3292.66,2963.62,3059.66,2748.06,2603.02,2227.69,2811.41,2901.16,3218.19,2985.23,3189.8,3800.74,4064.94,4468.83,3984.58,4250.24,4212.16,5046.21,5356.36,4961.07,4820.51,4771.82,4929.22,5269.18,5375.35,5384.43,5985.76,6097.17,6372.16,6545.19,6814.46,6837.09,7260.41,7516.73,8068.66,8459.56,9225.18,8940.67,8470.72,8225.84,7889.52,8581.93,8383.47,8593.94,8856.05,9221.01,9613.7,10411.6,10479,10156.1,10723.6,10620.6,10974.7,11627.4,10911.4,11588.2,12250.7,12976,13072.9,12443.1,13090.3,12166.2,12732.9,13217.2,14258.5,15251.7,16093.2,16633.6,16536.9,15545,16757.5,17997.8,18158.9,18541.9
